X,vcode,imageFile,basname,spcname,cond,resp,resp.raw,pos_tagged,parsed,dep_parsed,tags_only,tokens,head_noun,objName,head_noun_orig,preNomMod,postNomMod,type_mod,preNomModstr,postNomModstr,preNomTags,postNomTags,type_mod_Left,type_mod_Right,actionL,state_verbL,withL,textL,part_or_objectL,colourL,positionL,sizeL,shapeL,orientationL,ageL,materialL,other_adjL,visual_patternL,actionR,state_verbR,withR,textR,part_or_objectR,colourR,positionR,sizeR,shapeR,orientationR,ageR,materialR,other_adjR,visual_patternR,visualL,pos_orientL,eventualityL,part_otherL,visualR,pos_orientR,eventualityR,part_otherR,anyR,anyL,notagsR,notagsL
5711,9445150,chair_officechair_ambi_unspec_1564127.png,chair,officechair,unsp,the chair by the lower desk,the chair by the lower desk,"[('the', 'DT'), ('chair', 'NN'), ('by', 'IN'), ('the', 'DT'), ('lower', 'JJR'), ('desk', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN chair))
    (PP (IN by)
      (NP (DT the) (JJR lower) (NN desk)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJR', 'NN']","['the', 'chair', 'by', 'the', 'lower', 'desk']",chair,chair,chair,['--'],"['by', 'the', 'lower', 'desk']","['position', 'size', 'part_or_object']",--,by the lower desk,['DT'],"['IN', 'DT', 'JJR', 'NN']",['--'],"['position', 'size', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True
1346,3839629,chair_officechair_ambi_unspec_1564127.png,chair,officechair,unsp,the chair with wheels that is set to the shortest,the chair with wheels that is set to the shortest,"[('the', 'DT'), ('chair', 'NN'), ('with', 'IN'), ('wheels', 'NNS'), ('that', 'WDT'), ('is', 'VBZ'), ('set', 'VBN'), ('to', 'IN'), ('the', 'DT'), ('shortest', 'JJS')]","(ROOT
  (NP
    (NP (DT the) (NN chair))
    (PP (IN with)
      (NP
        (NP (NNS wheels))
        (SBAR
          (WHNP (WDT that))
          (S
            (VP (VBZ is)
              (VP (VBN set)
                (PP (IN to)
                  (NP (DT the) (JJS shortest)))))))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4), (nsubj:pass, 7, 5), (aux:pass, 7, 6), (dep, 2, 7), (case, 10, 8), (det, 10, 9), (obl, 7, 10)]","['DT', 'NN', 'IN', 'NNS', 'WDT', 'VBZ', 'VBN', 'IN', 'DT', 'JJS']","['the', 'chair', 'with', 'wheels', 'that', 'is', 'set', 'to', 'the', 'shortest']",chair,chair,chair,['--'],"['with', 'wheels', 'that', 'is', 'set', 'to', 'the', 'shortest']","['size', 'state_verb', 'state_verb', 'with', 'part_or_object']",--,with wheels that is set to the shortest,['DT'],"['IN', 'NNS', 'WDT', 'VBZ', 'VBN', 'IN', 'DT', 'JJS']",['--'],"['size', 'state_verb', 'state_verb', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,False,False,False,False,True,False,True,True,True,False,False,True
4476,8598940,cow_calf_ambi_unspec_1746038.png,cow,calf,unsp,the white calf with spots,the white calf with spots,"[('the', 'DT'), ('white', 'JJ'), ('calf', 'NN'), ('with', 'IN'), ('spots', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (JJ white) (NN calf))
    (PP (IN with)
      (NP (NNS spots)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 5, 4), (nmod, 3, 5)]","['DT', 'JJ', 'NN', 'IN', 'NNS']","['the', 'white', 'calf', 'with', 'spots']",calf,calf,calf,['white'],"['with', 'spots']","['colour', 'colour', 'with', 'part_or_object']",white,with spots,"['DT', 'JJ']","['IN', 'NNS']",['colour'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
5575,5475717,cow_calf_ambi_unspec_1746038.png,cow,calf,unsp,the mostly white calf with an all white face,the mostly white calf with an all white face,"[('the', 'DT'), ('mostly', 'RB'), ('white', 'JJ'), ('calf', 'NN'), ('with', 'IN'), ('an', 'DT'), ('all', 'DT'), ('white', 'JJ'), ('face', 'NN')]","(ROOT
  (NP
    (NP (DT the)
      (ADJP (RB mostly) (JJ white))
      (NN calf))
    (PP (IN with)
      (NP (DT an)
        (NML (DT all) (JJ white))
        (NN face)))))","[(ROOT, 0, 4), (det, 4, 1), (advmod, 3, 2), (amod, 4, 3), (case, 9, 5), (det, 9, 6), (det, 9, 7), (amod, 9, 8), (nmod, 4, 9)]","['DT', 'RB', 'JJ', 'NN', 'IN', 'DT', 'DT', 'JJ', 'NN']","['the', 'mostly', 'white', 'calf', 'with', 'an', 'all', 'white', 'face']",calf,calf,calf,"['mostly', 'white']","['with', 'an', 'all', 'white', 'face']","['colour', 'colour', 'with', 'part_or_object']",mostly white,with an all white face,"['DT', 'RB', 'JJ']","['IN', 'DT', 'DT', 'JJ', 'NN']",['colour'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
5395,8998977,cow_calf_ambi_unspec_1746038.png,cow,calf,unsp,the cow with more spots,the cow with more spots,"[('the', 'DT'), ('cow', 'NN'), ('with', 'IN'), ('more', 'JJR'), ('spots', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN cow))
    (PP (IN with)
      (NP (JJR more) (NNS spots)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJR', 'NNS']","['the', 'cow', 'with', 'more', 'spots']",cow,cow,cow,['--'],"['with', 'more', 'spots']","['colour', 'with', 'part_or_object']",--,with more spots,['DT'],"['IN', 'JJR', 'NNS']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
4537,8243240,cow_calf_ambi_unspec_1746038.png,cow,calf,unsp,the calf with white a face,the calf with  white a face,"[('the', 'DT'), ('calf', 'NN'), ('with', 'IN'), ('white', 'JJ'), ('a', 'DT'), ('face', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN calf))
    (PP (IN with)
      (NP (JJ white) (DT a) (NN face)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (amod, 6, 4), (det, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'JJ', 'DT', 'NN']","['the', 'calf', 'with', 'white', 'a', 'face']",calf,calf,calf,['--'],"['with', 'white', 'a', 'face']","['colour', 'with', 'part_or_object']",--,with white a face,['DT'],"['IN', 'JJ', 'DT', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
2447,8146096,cow_calf_ambi_unspec_1746038.png,cow,calf,unsp,the calf with a white face,the calf with a white face,"[('the', 'DT'), ('calf', 'NN'), ('with', 'IN'), ('a', 'DT'), ('white', 'JJ'), ('face', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN calf))
    (PP (IN with)
      (NP (DT a) (JJ white) (NN face)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'calf', 'with', 'a', 'white', 'face']",calf,calf,calf,['--'],"['with', 'a', 'white', 'face']","['colour', 'with', 'part_or_object']",--,with a white face,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
6464,4663449,cow_calf_ambi_unspec_1746038.png,cow,calf,unsp,the calf with a more spotty hide,the calf with a more spotty hide,"[('the', 'DT'), ('calf', 'NN'), ('with', 'IN'), ('a', 'DT'), ('more', 'RBR'), ('spotty', 'JJ'), ('hide', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN calf))
    (PP (IN with)
      (NP (DT a)
        (ADJP (RBR more) (JJ spotty))
        (NN hide)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 7, 3), (det, 7, 4), (advmod, 6, 5), (amod, 7, 6), (nmod, 2, 7)]","['DT', 'NN', 'IN', 'DT', 'RBR', 'JJ', 'NN']","['the', 'calf', 'with', 'a', 'more', 'spotty', 'hide']",calf,calf,calf,['--'],"['with', 'a', 'more', 'spotty', 'hide']","['colour', 'with', 'part_or_object']",--,with a more spotty hide,['DT'],"['IN', 'DT', 'RBR', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
1313,3839629,cow_calf_ambi_unspec_1746038.png,cow,calf,unsp,the small cow with a very white face,the small cow with a very white face,"[('the', 'DT'), ('small', 'JJ'), ('cow', 'NN'), ('with', 'IN'), ('a', 'DT'), ('very', 'RB'), ('white', 'JJ'), ('face', 'NN')]","(ROOT
  (NP
    (NP (DT the) (JJ small) (NN cow))
    (PP (IN with)
      (NP (DT a)
        (ADJP (RB very) (JJ white))
        (NN face)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 8, 4), (det, 8, 5), (advmod, 7, 6), (amod, 8, 7), (nmod, 3, 8)]","['DT', 'JJ', 'NN', 'IN', 'DT', 'RB', 'JJ', 'NN']","['the', 'small', 'cow', 'with', 'a', 'very', 'white', 'face']",cow,cow,cow,['small'],"['with', 'a', 'very', 'white', 'face']","['size', 'colour', 'with', 'part_or_object']",small,with a very white face,"['DT', 'JJ']","['IN', 'DT', 'RB', 'JJ', 'NN']",['size'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
5719,9445150,cow_calf_ambi_unspec_1746038.png,cow,calf,unsp,the baby cow with more white,the baby cow with more white,"[('the', 'DT'), ('baby', 'NN'), ('cow', 'NN'), ('with', 'IN'), ('more', 'JJR'), ('white', 'JJ')]","(ROOT
  (S
    (NP
      (NP (DT the) (NN baby) (NN cow))
      (PP (IN with)
        (NP (JJR more))))
    (ADJP (JJ white))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 6, 4), (advmod, 6, 5), (nmod, 3, 6)]","['DT', 'NN', 'NN', 'IN', 'JJR', 'JJ']","['the', 'baby', 'cow', 'with', 'more', 'white']",cow,baby cow,cow,['baby'],"['with', 'more', 'white']","['age', 'colour', 'with']",baby,with more white,"['DT', 'NN']","['IN', 'JJR', 'JJ']",['age'],"['colour', 'with']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
5108,4715719,curtain_showercurtain_ambi_unspec_3397169.png,curtain,showercurtain,unsp,the shower curtain with print,the shower curtain with print,"[('the', 'DT'), ('shower', 'NN'), ('curtain', 'NN'), ('with', 'IN'), ('print', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN shower) (NN curtain))
    (PP (IN with)
      (NP (NN print)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 5, 4), (nmod, 3, 5)]","['DT', 'NN', 'NN', 'IN', 'NN']","['the', 'shower', 'curtain', 'with', 'print']",curtain,shower curtain,curtain,['shower'],"['with', 'print']","['visual_pattern', 'with', 'part_or_object']",shower,with print,"['DT', 'NN']","['IN', 'NN']",['--'],"['visual_pattern', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,True,True,False,False,True
3124,3233928,curtain_showercurtain_ambi_unspec_3397169.png,curtain,showercurtain,unsp,the curtain with pattern,the curtain with pattern,"[('the', 'DT'), ('curtain', 'NN'), ('with', 'IN'), ('pattern', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN curtain))
    (PP (IN with)
      (NP (NN pattern)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'curtain', 'with', 'pattern']",curtain,curtain,curtain,['--'],"['with', 'pattern']","['visual_pattern', 'with', 'part_or_object']",--,with pattern,['DT'],"['IN', 'NN']",['--'],"['visual_pattern', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,True,True,False,False,True
5612,5475717,curtain_showercurtain_ambi_unspec_3397169.png,curtain,showercurtain,unsp,the shower curtain with fish patterns,the shower curtain with fish patterns,"[('the', 'DT'), ('shower', 'NN'), ('curtain', 'NN'), ('with', 'IN'), ('fish', 'NN'), ('patterns', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN shower) (NN curtain))
    (PP (IN with)
      (NP (NN fish) (NNS patterns)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 6, 4), (compound, 6, 5), (nmod, 3, 6)]","['DT', 'NN', 'NN', 'IN', 'NN', 'NNS']","['the', 'shower', 'curtain', 'with', 'fish', 'patterns']",curtain,shower curtain,curtain,['shower'],"['with', 'fish', 'patterns']","['visual_pattern', 'with', 'part_or_object']",shower,with fish patterns,"['DT', 'NN']","['IN', 'NN', 'NNS']",['--'],"['visual_pattern', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,True,True,False,False,True
4079,4366594,curtain_showercurtain_ambi_unspec_3397169.png,curtain,showercurtain,unsp,the shower curtain with a pattern,the shower curtain with a pattern,"[('the', 'DT'), ('shower', 'NN'), ('curtain', 'NN'), ('with', 'IN'), ('a', 'DT'), ('pattern', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN shower) (NN curtain))
    (PP (IN with)
      (NP (DT a) (NN pattern)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 6, 4), (det, 6, 5), (nmod, 3, 6)]","['DT', 'NN', 'NN', 'IN', 'DT', 'NN']","['the', 'shower', 'curtain', 'with', 'a', 'pattern']",curtain,shower curtain,curtain,['shower'],"['with', 'a', 'pattern']","['visual_pattern', 'with', 'part_or_object']",shower,with a pattern,"['DT', 'NN']","['IN', 'DT', 'NN']",['--'],"['visual_pattern', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,True,True,False,False,True
1049,3169918,man_batter_ambi_unspec_1712091.png,man,batter,unsp,the batter with the lighter colored bat,the batter with the lighter colored bat,"[('the', 'DT'), ('batter', 'NN'), ('with', 'IN'), ('the', 'DT'), ('lighter', 'JJR'), ('colored', 'JJ'), ('bat', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN batter))
    (PP (IN with)
      (NP (DT the)
        (ADJP (JJR lighter) (JJ colored))
        (NN bat)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 7, 3), (det, 7, 4), (amod, 7, 5), (amod, 7, 6), (nmod, 2, 7)]","['DT', 'NN', 'IN', 'DT', 'JJR', 'JJ', 'NN']","['the', 'batter', 'with', 'the', 'lighter', 'colored', 'bat']",batter,batter,batter,['--'],"['with', 'the', 'lighter', 'colored', 'bat']","['colour', 'colour', 'with', 'part_or_object']",--,with the lighter colored bat,['DT'],"['IN', 'DT', 'JJR', 'JJ', 'NN']",['--'],"['colour', 'colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
2971,8340084,man_batter_ambi_unspec_1712091.png,man,batter,unsp,the player with tan bat,the player with tan bat,"[('the', 'DT'), ('player', 'NN'), ('with', 'IN'), ('tan', 'NN'), ('bat', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN player))
    (PP (IN with)
      (NP (NN tan) (NN bat)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (compound, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'NN', 'NN']","['the', 'player', 'with', 'tan', 'bat']",player,player,player,['--'],"['with', 'tan', 'bat']","['colour', 'with', 'part_or_object']",--,with tan bat,['DT'],"['IN', 'NN', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
2396,8146096,man_batter_ambi_unspec_1712091.png,man,batter,unsp,the batter with a light bat,the batter with a light bat,"[('the', 'DT'), ('batter', 'NN'), ('with', 'IN'), ('a', 'DT'), ('light', 'NN'), ('bat', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN batter))
    (PP (IN with)
      (NP (DT a) (NN light) (NN bat)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (compound, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'NN', 'NN']","['the', 'batter', 'with', 'a', 'light', 'bat']",batter,batter,batter,['--'],"['with', 'a', 'light', 'bat']","['colour', 'with', 'part_or_object']",--,with a light bat,['DT'],"['IN', 'DT', 'NN', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
728,5857026,man_batter_ambi_unspec_1712091.png,man,batter,unsp,the player with blue heir,the player with blue har,"[('the', 'DT'), ('player', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('heir', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN player))
    (PP (IN with)
      (NP (JJ blue) (NN heir)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'player', 'with', 'blue', 'heir']",player,player,player,['--'],"['with', 'blue', 'heir']","['colour', 'with', 'part_or_object']",--,with blue heir,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5905,4878369,man_batter_ambi_unspec_1712091.png,man,batter,unsp,the baseball play with the wooden bat,the baseball play with the wooden bat,"[('the', 'DT'), ('baseball', 'NN'), ('play', 'NN'), ('with', 'IN'), ('the', 'DT'), ('wooden', 'JJ'), ('bat', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN baseball) (NN play))
    (PP (IN with)
      (NP (DT the) (JJ wooden) (NN bat)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 7, 4), (det, 7, 5), (amod, 7, 6), (nmod, 3, 7)]","['DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'baseball', 'play', 'with', 'the', 'wooden', 'bat']",play,baseball play,play,['baseball'],"['with', 'the', 'wooden', 'bat']","['material', 'with', 'part_or_object']",baseball,with the wooden bat,"['DT', 'NN']","['IN', 'DT', 'JJ', 'NN']",['--'],"['material', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,False,False,False,False,True,False,False,True,True,False,False,True
6430,4663449,man_batter_ambi_unspec_1712091.png,man,batter,unsp,the batter with the beige colored bat,the batter with the beige colored bat,"[('the', 'DT'), ('batter', 'NN'), ('with', 'IN'), ('the', 'DT'), ('beige', 'JJ'), ('colored', 'JJ'), ('bat', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN batter))
    (PP (IN with)
      (NP (DT the) (JJ beige) (JJ colored) (NN bat)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 7, 3), (det, 7, 4), (amod, 7, 5), (amod, 7, 6), (nmod, 2, 7)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN']","['the', 'batter', 'with', 'the', 'beige', 'colored', 'bat']",batter,batter,batter,['--'],"['with', 'the', 'beige', 'colored', 'bat']","['colour', 'colour', 'with', 'part_or_object']",--,with the beige colored bat,['DT'],"['IN', 'DT', 'JJ', 'JJ', 'NN']",['--'],"['colour', 'colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
2210,5686043,man_batter_ambi_unspec_1712091.png,man,batter,unsp,the man with the wood bat,the man with the wood bat,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('the', 'DT'), ('wood', 'NN'), ('bat', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP (DT the) (NN wood) (NN bat)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (compound, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'NN', 'NN']","['the', 'man', 'with', 'the', 'wood', 'bat']",man,man,man,['--'],"['with', 'the', 'wood', 'bat']","['material', 'with', 'part_or_object']",--,with the wood bat,['DT'],"['IN', 'DT', 'NN', 'NN']",['--'],"['material', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,False,False,False,False,True,False,False,True,True,False,False,True
1325,3839629,man_batter_ambi_unspec_1712091.png,man,batter,unsp,the baseball player with a brown wooden baseball bat,the baseball player with a brown wooden baseball bat,"[('the', 'DT'), ('baseball', 'NN'), ('player', 'NN'), ('with', 'IN'), ('a', 'DT'), ('brown', 'JJ'), ('wooden', 'JJ'), ('baseball', 'NN'), ('bat', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN baseball) (NN player))
    (PP (IN with)
      (NP (DT a) (JJ brown) (JJ wooden) (NN baseball) (NN bat)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 9, 4), (det, 9, 5), (amod, 9, 6), (amod, 9, 7), (compound, 9, 8), (nmod, 3, 9)]","['DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'NN']","['the', 'baseball', 'player', 'with', 'a', 'brown', 'wooden', 'baseball', 'bat']",player,baseball player,player,['baseball'],"['with', 'a', 'brown', 'wooden', 'baseball', 'bat']","['colour', 'material', 'with', 'part_or_object']",baseball,with a brown wooden baseball bat,"['DT', 'NN']","['IN', 'DT', 'JJ', 'JJ', 'NN', 'NN']",['--'],"['colour', 'material', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5559,5475717,man_batter_ambi_unspec_1712091.png,man,batter,unsp,the baseball player with a light brown wooden bat,the baseball player with a light brown wooden bat,"[('the', 'DT'), ('baseball', 'NN'), ('player', 'NN'), ('with', 'IN'), ('a', 'DT'), ('light', 'NN'), ('brown', 'JJ'), ('wooden', 'JJ'), ('bat', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN baseball) (NN player))
    (PP (IN with)
      (NP (DT a)
        (ADJP (NN light) (JJ brown))
        (JJ wooden) (NN bat)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 9, 4), (det, 9, 5), (compound, 9, 6), (amod, 9, 7), (amod, 9, 8), (nmod, 3, 9)]","['DT', 'NN', 'NN', 'IN', 'DT', 'NN', 'JJ', 'JJ', 'NN']","['the', 'baseball', 'player', 'with', 'a', 'light', 'brown', 'wooden', 'bat']",player,baseball player,player,['baseball'],"['with', 'a', 'light', 'brown', 'wooden', 'bat']","['colour', 'colour', 'material', 'with', 'part_or_object']",baseball,with a light brown wooden bat,"['DT', 'NN']","['IN', 'DT', 'NN', 'JJ', 'JJ', 'NN']",['--'],"['colour', 'colour', 'material', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5966,4878369,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skateboarder with a green shirt,the skateboarder with a green shirt,"[('the', 'DT'), ('skateboarder', 'NN'), ('with', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skateboarder))
    (PP (IN with)
      (NP (DT a) (JJ green) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'skateboarder', 'with', 'a', 'green', 'shirt']",skateboarder,skateboarder,skateboarder,['--'],"['with', 'a', 'green', 'shirt']","['colour', 'with', 'part_or_object']",--,with a green shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
4899,2952461,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the guy with blue sneakers,the guy with blue sneakers,"[('the', 'DT'), ('guy', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('sneakers', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN guy))
    (PP (IN with)
      (NP (JJ blue) (NNS sneakers)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NNS']","['the', 'guy', 'with', 'blue', 'sneakers']",guy,guy,guy,['--'],"['with', 'blue', 'sneakers']","['colour', 'with', 'part_or_object']",--,with blue sneakers,['DT'],"['IN', 'JJ', 'NNS']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3017,8340084,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the man with blue shirt,the man with blue shirt,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'man', 'with', 'blue', 'shirt']",man,man,man,['--'],"['with', 'blue', 'shirt']","['colour', 'with', 'part_or_object']",--,with blue shirt,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
