,X,vcode,imageFile,pairID,basname,spcname,cond,resp,resp.raw,pos_tagged,parsed,dep_parsed,tags_only,tokens,head_noun,objName,nameCat,ExprCategory,preNomMod,postNomMod,type_mod,grouped_tags
50,767,5857026,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the mother bird,the mother bird,"[('the', 'DT'), ('mother', 'NN'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (NN mother) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2)]","['DT', 'NN', 'NN']","['the', 'mother', 'bird']",bird,bird,ref,syntax,['mother'],['--'],['--'],[]
51,3150,3233928,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
52,209,4782920,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the large bird,the large bird,"[('the', 'DT'), ('large', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ large) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'large', 'bird']",bird,bird,ref,syntax,['large'],['--'],['size'],['visual']
53,2363,1215716,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the mother stork,the mother stork,"[('the', 'DT'), ('mother', 'NN'), ('stork', 'NN')]","(ROOT
  (NP (DT the) (NN mother) (NN stork)))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2)]","['DT', 'NN', 'NN']","['the', 'mother', 'stork']",stork,stork,spec,syntax,['mother'],['--'],['--'],[]
54,3612,4064012,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the tall bird,the tall bird,"[('the', 'DT'), ('tall', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ tall) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'tall', 'bird']",bird,bird,ref,syntax,['tall'],['--'],['size'],['visual']
55,3579,9284775,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the large bird,the large bird,"[('the', 'DT'), ('large', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ large) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'large', 'bird']",bird,bird,ref,syntax,['large'],['--'],['size'],['visual']
56,2426,8146096,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the largest bird,the largest bird,"[('the', 'DT'), ('largest', 'JJS'), ('bird', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJS largest) (NN bird))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJS', 'NN']","['the', 'largest', 'bird']",bird,bird,ref,syntax,['largest'],['--'],['size'],['visual']
57,4649,8644237,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the black and white pelican,the black and white pelican,"[('the', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('pelican', 'NN')]","(ROOT
  (NP (DT the)
    (ADJP (JJ black)
      (CC and)
      (JJ white))
    (NN pelican)))","[(ROOT, 0, 5), (det, 5, 1), (amod, 5, 2), (cc, 4, 3), (conj, 2, 4)]","['DT', 'JJ', 'CC', 'JJ', 'NN']","['the', 'black', 'and', 'white', 'pelican']",pelican,pelican,spec,syntax,"['black', 'and', 'white']",['--'],"['colour', 'colour']",['visual']
58,3514,7064640,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the large pelican staring at a seagull,the large pelican staring at a seagull.,"[('the', 'DT'), ('large', 'JJ'), ('pelican', 'NN'), ('staring', 'VBG'), ('at', 'IN'), ('a', 'DT'), ('seagull', 'NN')]","(ROOT
  (S
    (NP
      (NP (DT the) (JJ large) (NN pelican))
      (VP (VBG staring)
        (PP (IN at)
          (NP (DT a) (NN seagull)))))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (acl, 3, 4), (case, 7, 5), (det, 7, 6), (obl, 4, 7)]","['DT', 'JJ', 'NN', 'VBG', 'IN', 'DT', 'NN']","['the', 'large', 'pelican', 'staring', 'at', 'a', 'seagull']",pelican,pelican,spec,syntax,['large'],"['staring', 'at', 'a', 'seagull']","['size', 'action']","['action', 'visual']"
59,3343,6651087,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the Australian pelican,the Australian pelican,"[('the', 'DT'), ('australian', 'JJ'), ('pelican', 'NN')]","(ROOT
  (NP (DT the) (JJ australian) (NN pelican)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'australian', 'pelican']",pelican,pelican,spec,syntax,['australian'],['--'],['other_adj'],[]
60,4500,8598940,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the black and white bird,the black and white bird,"[('the', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the)
    (ADJP (JJ black)
      (CC and)
      (JJ white))
    (NN bird)))","[(ROOT, 0, 5), (det, 5, 1), (amod, 5, 2), (cc, 4, 3), (conj, 2, 4)]","['DT', 'JJ', 'CC', 'JJ', 'NN']","['the', 'black', 'and', 'white', 'bird']",bird,bird,ref,syntax,"['black', 'and', 'white']",['--'],"['colour', 'colour']",['visual']
61,2570,2846619,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird ,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
62,5129,5264234,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the small bird,the small bird,"[('the', 'DT'), ('small', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ small) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'small', 'bird']",bird,bird,ref,syntax,['small'],['--'],['size'],['visual']
63,4933,2952461,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the largest bird,the largest bird,"[('the', 'DT'), ('largest', 'JJS'), ('bird', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJS largest) (NN bird))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJS', 'NN']","['the', 'largest', 'bird']",bird,bird,ref,syntax,['largest'],['--'],['size'],['visual']
64,67,3319139,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
65,2712,4868622,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the large pelican bird,the large pelican bird,"[('the', 'DT'), ('large', 'JJ'), ('pelican', 'JJ'), ('bird', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJ large) (JJ pelican) (NN bird))))","[(ROOT, 0, 4), (det, 4, 1), (amod, 4, 2), (amod, 4, 3)]","['DT', 'JJ', 'JJ', 'NN']","['the', 'large', 'pelican', 'bird']",bird,bird,ref,syntax,"['large', 'pelican']",['--'],['size'],['visual']
66,6803,4792821,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the larger bird,the larger bird,"[('the', 'DT'), ('larger', 'JJR'), ('bird', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJR larger) (NN bird))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJR', 'NN']","['the', 'larger', 'bird']",bird,bird,ref,syntax,['larger'],['--'],['size'],['visual']
67,2742,2949171,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird with large beak,the big bird with large beak,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN'), ('with', 'IN'), ('large', 'JJ'), ('beak', 'NN')]","(ROOT
  (NP
    (NP (DT the) (JJ big) (NN bird))
    (PP (IN with)
      (NP (JJ large) (NN beak)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 6, 4), (amod, 6, 5), (nmod, 3, 6)]","['DT', 'JJ', 'NN', 'IN', 'JJ', 'NN']","['the', 'big', 'bird', 'with', 'large', 'beak']",bird,bird,ref,syntax,['big'],"['with', 'large', 'beak']","['size', 'size', 'with', 'part_or_object']","['visual', 'part']"
68,1599,8041092,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the higher bird,the higher bird,"[('the', 'DT'), ('higher', 'JJR'), ('bird', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJR higher) (NN bird))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJR', 'NN']","['the', 'higher', 'bird']",bird,bird,ref,syntax,['higher'],['--'],['size'],['visual']
69,4577,8243240,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the large bird,the large bird,"[('the', 'DT'), ('large', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ large) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'large', 'bird']",bird,bird,ref,syntax,['large'],['--'],['size'],['visual']
70,437,3994550,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
71,4978,1097231,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
72,2287,6047398,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the larger bird,the larger bird,"[('the', 'DT'), ('larger', 'JJR'), ('bird', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJR larger) (NN bird))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJR', 'NN']","['the', 'larger', 'bird']",bird,bird,ref,syntax,['larger'],['--'],['size'],['visual']
73,4393,2460515,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
74,4176,5292045,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the pelican bird,the pelican bird,"[('the', 'DT'), ('pelican', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ pelican) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'pelican', 'bird']",bird,bird,ref,syntax,['pelican'],['--'],['--'],[]
75,4085,4366594,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the large bird,the large bird,"[('the', 'DT'), ('large', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ large) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'large', 'bird']",bird,bird,ref,syntax,['large'],['--'],['size'],['visual']
76,5715,9445150,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the large bill bird,the large bill bird,"[('the', 'DT'), ('large', 'JJ'), ('bill', 'NN'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ large) (NN bill) (NN bird)))","[(ROOT, 0, 4), (det, 4, 1), (amod, 3, 2), (compound, 4, 3)]","['DT', 'JJ', 'NN', 'NN']","['the', 'large', 'bill', 'bird']",bird,bird,ref,syntax,"['large', 'bill']",['--'],['size'],['visual']
77,3175,3684450,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the white swan in this picture,the white swan in this picture,"[('the', 'DT'), ('white', 'JJ'), ('swan', 'NN'), ('in', 'IN'), ('this', 'DT'), ('picture', 'NN')]","(ROOT
  (NP
    (NP (DT the) (JJ white) (NN swan))
    (PP (IN in)
      (NP (DT this) (NN picture)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 6, 4), (det, 6, 5), (nmod, 3, 6)]","['DT', 'JJ', 'NN', 'IN', 'DT', 'NN']","['the', 'white', 'swan', 'in', 'this', 'picture']",swan,swan,spec,syntax,['white'],"['in', 'this', 'picture']",['colour'],['visual']
78,4748,3488102,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the australian pelican,the australian pelican,"[('the', 'DT'), ('australian', 'JJ'), ('pelican', 'NN')]","(ROOT
  (NP (DT the) (JJ australian) (NN pelican)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'australian', 'pelican']",pelican,pelican,spec,syntax,['australian'],['--'],['other_adj'],[]
79,1767,2535025,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
80,1827,5045471,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
81,5662,1841079,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
82,4259,7143428,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the long neck bird,the long neck bird,"[('the', 'DT'), ('long', 'JJ'), ('neck', 'NN'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ long) (NN neck) (NN bird)))","[(ROOT, 0, 4), (det, 4, 1), (amod, 3, 2), (compound, 4, 3)]","['DT', 'JJ', 'NN', 'NN']","['the', 'long', 'neck', 'bird']",bird,bird,ref,syntax,"['long', 'neck']",['--'],['size'],['visual']
83,1938,9850829,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the bigger bird,the bigger bird,"[('the', 'DT'), ('bigger', 'JJR'), ('bird', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJR bigger) (NN bird))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJR', 'NN']","['the', 'bigger', 'bird']",bird,bird,ref,syntax,['bigger'],['--'],['size'],['visual']
84,1987,5727151,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
85,5386,8998977,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the bigger seagull,the bigger seagull,"[('the', 'DT'), ('bigger', 'JJR'), ('seagull', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJR bigger) (NN seagull))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJR', 'NN']","['the', 'bigger', 'seagull']",seagull,seagull,spec,syntax,['bigger'],['--'],['size'],['visual']
86,2196,5686043,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the big bird,the big bird,"[('the', 'DT'), ('big', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'bird']",bird,bird,ref,syntax,['big'],['--'],['size'],['visual']
87,3807,8197553,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the large bird,the large bird,"[('the', 'DT'), ('large', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ large) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'large', 'bird']",bird,bird,ref,syntax,['large'],['--'],['size'],['visual']
88,2074,6009880,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the large bird,the large bird,"[('the', 'DT'), ('large', 'JJ'), ('bird', 'NN')]","(ROOT
  (NP (DT the) (JJ large) (NN bird)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'large', 'bird']",bird,bird,ref,syntax,['large'],['--'],['size'],['visual']
89,3828,9607271,bird_pelican_ambi_spec_1344479.png,2,bird,pelican,spec,the bigger bird,the bigger bird,"[('the', 'DT'), ('bigger', 'JJR'), ('bird', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJR bigger) (NN bird))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJR', 'NN']","['the', 'bigger', 'bird']",bird,bird,ref,syntax,['bigger'],['--'],['size'],['visual']
90,937,5779253,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the grey boat,the grey boat,"[('the', 'DT'), ('grey', 'JJ'), ('boat', 'NN')]","(ROOT
  (NP (DT the) (JJ grey) (NN boat)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'grey', 'boat']",boat,boat,ref,syntax,['grey'],['--'],['colour'],['visual']
91,6664,2651565,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the larger ship,the larger ship,"[('the', 'DT'), ('larger', 'JJR'), ('ship', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJR larger) (NN ship))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJR', 'NN']","['the', 'larger', 'ship']",ship,ship,spec,syntax,['larger'],['--'],['size'],['visual']
92,6284,1820290,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the tallest ship,the tallest ship,"[('the', 'DT'), ('tallest', 'JJS'), ('ship', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJS tallest) (NN ship))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJS', 'NN']","['the', 'tallest', 'ship']",ship,ship,spec,syntax,['tallest'],['--'],['size'],['visual']
93,2704,4868622,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the large gray boat,the large gray boat,"[('the', 'DT'), ('large', 'JJ'), ('gray', 'JJ'), ('boat', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJ large) (JJ gray) (NN boat))))","[(ROOT, 0, 4), (det, 4, 1), (amod, 4, 2), (amod, 4, 3)]","['DT', 'JJ', 'JJ', 'NN']","['the', 'large', 'gray', 'boat']",boat,boat,ref,syntax,"['large', 'gray']",['--'],"['size', 'colour']",['visual']
94,5764,5972498,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the big vessel,the big bessel ,"[('the', 'DT'), ('big', 'JJ'), ('vessel', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN vessel)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'vessel']",vessel,vessel,spec,syntax,['big'],['--'],['size'],['visual']
95,6825,4792821,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the bigger boat,the bigger boat,"[('the', 'DT'), ('bigger', 'JJR'), ('boat', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJR bigger) (NN boat))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJR', 'NN']","['the', 'bigger', 'boat']",boat,boat,ref,syntax,['bigger'],['--'],['size'],['visual']
96,1902,9850829,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the bigger boat,the bigger boat,"[('the', 'DT'), ('bigger', 'JJR'), ('boat', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJR bigger) (NN boat))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJR', 'NN']","['the', 'bigger', 'boat']",boat,boat,ref,syntax,['bigger'],['--'],['size'],['visual']
97,4958,2952461,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the largest ship,the largest ship,"[('the', 'DT'), ('largest', 'JJS'), ('ship', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJS largest) (NN ship))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJS', 'NN']","['the', 'largest', 'ship']",ship,ship,spec,syntax,['largest'],['--'],['size'],['visual']
98,6418,4663449,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the big boat,the big boat,"[('the', 'DT'), ('big', 'JJ'), ('boat', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN boat)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'boat']",boat,boat,ref,syntax,['big'],['--'],['size'],['visual']
99,5345,8998977,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the big boat,the big boat,"[('the', 'DT'), ('big', 'JJ'), ('boat', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN boat)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'boat']",boat,boat,ref,syntax,['big'],['--'],['size'],['visual']
100,3553,9284775,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the large boat,the large boat,"[('the', 'DT'), ('large', 'JJ'), ('boat', 'NN')]","(ROOT
  (NP (DT the) (JJ large) (NN boat)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'large', 'boat']",boat,boat,ref,syntax,['large'],['--'],['size'],['visual']
101,1635,8041092,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the big ship,the big ship,"[('the', 'DT'), ('big', 'JJ'), ('ship', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN ship)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'ship']",ship,ship,spec,syntax,['big'],['--'],['size'],['visual']
102,638,9550961,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the big ship,the big ship,"[('the', 'DT'), ('big', 'JJ'), ('ship', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN ship)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'ship']",ship,ship,spec,syntax,['big'],['--'],['size'],['visual']
103,860,5993368,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the large boat,the large boat,"[('the', 'DT'), ('large', 'JJ'), ('boat', 'NN')]","(ROOT
  (NP (DT the) (JJ large) (NN boat)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'large', 'boat']",boat,boat,ref,syntax,['large'],['--'],['size'],['visual']
104,5638,1841079,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the bigger ship,the bigger ship,"[('the', 'DT'), ('bigger', 'JJR'), ('ship', 'NN')]","(ROOT
  (FRAG
    (NP (DT the) (JJR bigger) (NN ship))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJR', 'NN']","['the', 'bigger', 'ship']",ship,ship,spec,syntax,['bigger'],['--'],['size'],['visual']
105,1857,5045471,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the big boat,the big boat,"[('the', 'DT'), ('big', 'JJ'), ('boat', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN boat)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'boat']",boat,boat,ref,syntax,['big'],['--'],['size'],['visual']
106,3420,2611325,boat_ship_ambi_spec_3702338.png,3,boat,ship,spec,the big ship,the big ship,"[('the', 'DT'), ('big', 'JJ'), ('ship', 'NN')]","(ROOT
  (NP (DT the) (JJ big) (NN ship)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'big', 'ship']",ship,ship,spec,syntax,['big'],['--'],['size'],['visual']
